2.639999999999999986e-03
4.939999999999999947e-03
4.009999999999999676e-03
3.530000000000000152e-03
3.299999999999999982e-03
1.809999999999999977e-03
1.020000000000000073e-03
5.599999999999999509e-04
2.700000000000000035e-04
4.000000000000000327e-05
6.380000000000000254e-03
1.063000000000000056e-02
8.109999999999999154e-03
5.760000000000000363e-03
2.469999999999999973e-03
2.759999999999999867e-03
2.230000000000000211e-03
2.749999999999999840e-03
1.959999999999999937e-03
1.030000000000000100e-03
1.299999999999999886e-04
3.499999999999999964e-04
8.000000000000000654e-05
1.000000000000000082e-05
0.000000000000000000e+00
6.000000000000000152e-05
0.000000000000000000e+00
1.399999999999999877e-04
2.000000000000000164e-05
0.000000000000000000e+00
1.000000000000000082e-05
4.000000000000000327e-05
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
4.000000000000000327e-05
0.000000000000000000e+00
0.000000000000000000e+00
