7.355070000000000000e+05
7.355080000000000000e+05
7.355090000000000000e+05
7.355100000000000000e+05
7.355110000000000000e+05
7.355120000000000000e+05
7.355130000000000000e+05
7.355140000000000000e+05
7.355150000000000000e+05
7.355160000000000000e+05
7.355170000000000000e+05
7.355180000000000000e+05
7.355190000000000000e+05
7.355200000000000000e+05
7.355210000000000000e+05
7.355220000000000000e+05
7.355230000000000000e+05
7.355240000000000000e+05
7.355250000000000000e+05
7.355260000000000000e+05
7.355270000000000000e+05
7.355280000000000000e+05
7.355290000000000000e+05
7.355300000000000000e+05
7.355310000000000000e+05
7.355320000000000000e+05
7.355330000000000000e+05
7.355340000000000000e+05
7.355350000000000000e+05
7.355360000000000000e+05
7.355370000000000000e+05
